idx,0,15,23,37,59,93,147,233,368,582,920,1454,2297,3630,5736,9063,14320,22625,35748,56483,89243
0,0.21171360927779406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6073904489125566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.9769606720292268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.056491290610593006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.8460605165388703,0.14234529984612762,0.08365919015357472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5913754017020852,0.2946586919300481,0.15886282135811283,0.08666434951463604,0.0,0.021842191457469205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.34964567988511047,0.5130136886691353,0.2209961248687668,0.11938882294028913,0.07671537809535309,0.13448564147381165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1834304759309925,0.7336921798954893,0.3716737006962723,0.25635370579584404,0.16455965929154656,0.13424129689134884,0.08197308661245176,0.09695212054671043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0823842476014031,0.9127549638545109,0.5744256706748216,0.4183060237198804,0.2329545089359741,0.15812266105597028,0.12594682105657423,0.12495606738789705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,1.0,0.7520276507155481,0.5637085556417119,0.4478225243437516,0.24358341757883567,0.2171928084288783,0.1146867014564518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.9868268608634809,0.9315094596025248,0.7763137481631354,0.6318986018180791,0.37122380970969737,0.3463480941893834,0.23475115104769034,0.08754280830176461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.8914919019744852,1.0,0.9151082441822233,0.731758740420004,0.4467530944207748,0.5156267473382884,0.33027809940771063,0.1262155793942342,0.07304021153580853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.7331362404745388,0.8446434294013233,0.8782747029358438,0.9700515047649263,0.7316837532310793,0.709226202901219,0.4494963602720174,0.2924243538499965,0.10585304310627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
